Aangeboden sinds,Verkoopdatum,Laatste vraagprijs,Status,Soort bouw,Aantal kamers,Energielabel,Overige inpandige ruimte m2,Perceel m2,Achtertuin m2,Aantal dagen tot verkoop,Vraagprijs per m2,Woonruimte in m2,Gebouwgebonden buitenruimte in m2,Externe bergruimte in m2,Inhoud in m3,Aantal slaapkamers,Bathrooms,Toilets,Woonlagen,Zolder,Kelder,Voorzieningen_Mechanischeventilatie,Voorzieningen_Tvkabel,Voorzieningen_Zonnepanelen,Voorzieningen_Elektra,Voorzieningen_Glasvezelkabel,Voorzieningen_Domotica,Voorzieningen_Natuurlijkeventilatie,Voorzieningen_Zwembad,Voorzieningen_Schuifpui,Voorzieningen_Lift,Voorzieningen_Balansventilatie,Voorzieningen_Buitenzonwering,Voorzieningen_Dakraam,Voorzieningen_Verwarming,Voorzieningen_Stromendwater,Voorzieningen_Elektrischedeur,Voorzieningen_Vliering,Voorzieningen_Rookkanaal,Voorzieningen_Airconditioning,Voorzieningen_Rolluiken,Voorzieningen_Alarminstallatie,Voorzieningen_Jacuzzi,Voorzieningen_Sauna,Voorzieningen_Zonnecollectoren,Voorzieningen_Satellietschotel,Voorzieningen_cctv,Isolatie_Vollediggeïsoleerd,Isolatie_Geenspouw,Isolatie_Dakisolatie,Isolatie_Dubbelglas,Isolatie_Muurisolatie,Isolatie_Vloerisolatie,Isolatie_Hr-glas,Isolatie_Driedubbelglas,Isolatie_Geenisolatie,Isolatie_Eco-bouw,Isolatie_Kierdichting,Isolatie_Gedeeltelijkdubbel glas,Isolatie_Voorzetramen,Isolatie_Grotendeelsdubbelglas,Verwarming_Gedeeltelijkevloerverwarming,Verwarming_Warmtepomp,Verwarming_Gehelevloerverwarming,Verwarming_Warmteterugwininstallatie,Verwarming_Aardwarmte,Verwarming_Stadsverwarming,Verwarming_Elektrischeverwarming,Verwarming_Blokverwarming,Verwarming_Heteluchtverwarming,Verwarming_Gashaard,Verwarming_Openhaard,Verwarming_Pelletburner,Verwarming_Houtkachel,Verwarming_Allesbrander,Verwarming_Gaskachels,Verwarming_Mogelijkheidvoor open haard,Verwarming_Moederhaard,Verwarming_Geenverwarming,Verwarming_Kolenkachel,Verwarming_Muurverwarming,Balkon/dakterras_Balkonaanwezig,Balkon/dakterras_Fransbalkon aanwezig,Balkon/dakterras_Dakterrasaanwezig,Schuur/berging_Vrijstaandehouten berging,Schuur/berging_Aangebouwdehouten berging,Schuur/berging_Inpandig,Schuur/berging_Vrijstaandestenen berging,Schuur/berging_Box,Schuur/berging_Aangebouwdestenen berging,Schuur/berging_Vrijstaandkunststof,Tuin_Achtertuin,Tuin_Voortuin,Tuin_Zijtuin,Tuin_Tuinrondom,Tuin_Zonneterras,Tuin_Plaats,Tuin_Patio/atrium,Soort garage_Aangebouwdehouten garage,Soort garage_Parkeerplaats,Soort garage_Inpandig,Soort garage_Parkeerkelder,Soort garage_Garagebox,Soort garage_Aangebouwdestenen garage,Soort garage_Carport,Soort garage_Vrijstaandestenen garage,Soort garage_Vrijstaandehouten garage,Soort garage_Garagemet carport,Soort garage_Souterrain,Soort dak,Soort woonhuis
2022-10-21,2023-03-20,445000,Verkocht,Nieuwbouw,4,A++,0,219,98,150 days,3678,121,0,0,464,3,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plat dak,"Eengezinswoning, hoekwoning (hofjeswoning)"
2022-10-21,2022-12-27,429000,Verkocht,Nieuwbouw,4,A++,0,126,5,67 days,3545,121,0,0,443,3,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Samengesteld dak bedekt met bitumineuze dakbedekking en pannen,"Eengezinswoning, tussenwoning (hofjeswoning)"
2022-10-21,2023-02-02,429000,Verkocht,Nieuwbouw,4,A++,0,123,2,104 days,3545,121,0,0,443,3,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zadeldak,"Eengezinswoning, tussenwoning (hofjeswoning)"
2022-10-21,2023-04-03,475000,Verkocht,Nieuwbouw,4,A++,0,311,190,164 days,3926,121,0,0,464,3,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plat dak bedekt met bitumineuze dakbedekking,"Eengezinswoning, hoekwoning (hofjeswoning)"
2022-05-19,2022-12-07,485000,Verkocht,Nieuwbouw,5,None,18,264,120,202 days,3212,151,0,0,625,4,1,1,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Zadeldak bedekt met pannen,"Eengezinswoning, 2-onder-1-kapwoning"
2022-05-19,2022-12-07,549500,Verkocht,Nieuwbouw,5,None,18,469,204,202 days,3639,151,0,0,625,4,1,1,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Zadeldak bedekt met pannen,"Eengezinswoning, 2-onder-1-kapwoning"
2022-07-01,2023-03-10,653500,Verkocht,Nieuwbouw,4,None,0,108,0,252 days,6051,108,11,0,387,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Samengesteld dak bedekt met pannen,"Landhuis, geschakelde 2-onder-1-kapwoning"
2022-10-21,2023-04-04,725000,Verkocht,Nieuwbouw,4,A++,0,500,327,165 days,4191,173,0,0,704,3,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plat dak bedekt met bitumineuze dakbedekking,"Eengezinswoning, 2-onder-1-kapwoning"
2022-10-21,2023-02-09,570000,Verkocht,Nieuwbouw,4,A++,0,374,239,111 days,4222,135,0,0,512,3,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plat dak,"Eengezinswoning, 2-onder-1-kapwoning"
2022-10-21,2023-03-16,565000,Verkocht,Nieuwbouw,4,A++,0,366,231,146 days,4185,135,0,0,512,3,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plat dak,"Eengezinswoning, 2-onder-1-kapwoning"
2022-10-21,2023-04-03,640000,Verkocht,Nieuwbouw,4,A++,0,361,200,164 days,3975,161,0,0,646,3,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plat dak bedekt met bitumineuze dakbedekking,"Eengezinswoning, 2-onder-1-kapwoning"
2022-10-21,2022-12-02,555000,Verkocht,Nieuwbouw,4,A++,0,382,247,42 days,4111,135,0,0,512,3,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plat dak bedekt met bitumineuze dakbedekking,"Eengezinswoning, 2-onder-1-kapwoning"
2022-10-21,2023-02-09,449000,Verkocht,Nieuwbouw,4,A++,0,197,76,111 days,3711,121,0,0,464,3,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zadeldak,"Eengezinswoning, hoekwoning (hofjeswoning)"
2022-10-21,2022-12-27,465000,Verkocht,Nieuwbouw,4,A++,0,221,100,67 days,3843,121,0,0,464,3,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plat dak bedekt met bitumineuze dakbedekking,"Eengezinswoning, hoekwoning (hofjeswoning)"
2022-10-21,2023-01-05,435000,Verkocht,Nieuwbouw,4,A++,0,151,30,76 days,3595,121,0,0,443,3,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Samengesteld dak bedekt met bitumineuze dakbedekking en pannen,"Eengezinswoning, tussenwoning (hofjeswoning)"
2022-10-21,2023-03-07,455000,Verkocht,Nieuwbouw,4,A++,0,227,106,137 days,3760,121,0,0,464,3,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zadeldak,"Eengezinswoning, hoekwoning (hofjeswoning)"
2022-09-19,2022-10-14,828000,Verkocht,Nieuwbouw,5,None,0,1228,1066,25 days,5111,162,0,0,700,3,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zadeldak bedekt met pannen,"Landhuis, geschakelde 2-onder-1-kapwoning"
2022-09-19,2022-12-13,878000,Verkocht,Nieuwbouw,5,None,0,1711,1549,85 days,5420,162,0,0,700,3,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zadeldak bedekt met pannen,"Landhuis, geschakelde 2-onder-1-kapwoning"
2022-11-19,2023-06-21,665000,Verkocht,Nieuwbouw,5,A,0,140,0,214 days,4750,140,0,0,516,4,1,1,2,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zadeldak,"Eengezinswoning, 2-onder-1-kapwoning"
2022-11-19,2023-06-16,610000,Verkocht,Nieuwbouw,5,A,0,139,0,209 days,4388,139,0,0,516,4,1,1,2,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zadeldak,"Eengezinswoning, 2-onder-1-kapwoning"
2022-07-01,2023-05-03,355000,Verkocht,Nieuwbouw,2,None,0,54,0,306 days,6574,54,4,0,192,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Samengesteld dak bedekt met pannen,"Herenhuis, geschakelde 2-onder-1-kapwoning"
2022-07-01,2023-02-24,416500,Verkocht,Nieuwbouw,3,None,0,63,0,238 days,6611,63,7,0,236,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plat dak bedekt met bitumineuze dakbedekking,"Herenhuis, geschakelde woning"
2022-07-01,2023-02-08,419000,Verkocht,Nieuwbouw,3,None,0,63,0,222 days,6651,63,7,0,236,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plat dak bedekt met bitumineuze dakbedekking,"Herenhuis, geschakelde woning"
2022-10-21,2023-07-07,565000,Verkocht,Nieuwbouw,4,A++,0,203,0,259 days,3693,153,0,0,625,3,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plat dak,"Eengezinswoning, hoekwoning"
2022-10-21,2022-12-02,459000,Verkocht,Nieuwbouw,4,A++,0,235,107,42 days,3586,128,0,0,488,3,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zadeldak,"Eengezinswoning, hoekwoning"
2022-10-21,2022-12-27,445000,Verkocht,Nieuwbouw,4,A++,0,174,46,67 days,3477,128,0,0,466,3,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zadeldak,"Eengezinswoning, tussenwoning"
2022-10-21,2022-12-02,435000,Verkocht,Nieuwbouw,4,A++,0,144,16,42 days,3398,128,0,0,466,3,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zadeldak,"Eengezinswoning, tussenwoning"
2022-10-21,2022-12-02,499000,Verkocht,Nieuwbouw,4,A++,0,226,94,42 days,3780,132,0,0,507,3,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zadeldak,"Eengezinswoning, hoekwoning"
2022-10-21,2022-12-27,499000,Verkocht,Nieuwbouw,4,A++,0,225,93,67 days,3780,132,0,0,507,3,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zadeldak,"Eengezinswoning, hoekwoning"
2022-10-21,2022-12-02,435000,Verkocht,Nieuwbouw,4,A++,0,144,16,42 days,3398,128,0,0,466,3,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zadeldak,"Eengezinswoning, tussenwoning"
2022-10-21,2022-12-02,435000,Verkocht,Nieuwbouw,4,A++,0,144,16,42 days,3398,128,0,0,466,3,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zadeldak,"Eengezinswoning, tussenwoning"
2022-10-21,2023-02-01,459000,Verkocht,Nieuwbouw,4,A++,0,214,86,103 days,3586,128,0,0,488,3,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zadeldak,"Eengezinswoning, hoekwoning"
2022-10-21,2022-12-02,679000,Verkocht,Nieuwbouw,4,A++,0,387,214,42 days,3925,173,0,0,734,3,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Samengesteld dak bedekt met pannen,"Eengezinswoning, 2-onder-1-kapwoning"
2022-10-21,2022-12-02,565000,Verkocht,Nieuwbouw,4,A++,0,369,234,42 days,4185,135,0,0,511,3,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plat dak,"Eengezinswoning, 2-onder-1-kapwoning"
2023-03-10,2023-07-27,825000,Verkocht,Nieuwbouw,6,None,0,158,0,139 days,5222,158,0,5,410,4,1,2,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Plat dak bedekt met bitumineuze dakbedekking,"Herenhuis, tussenwoning"
2023-03-10,2023-08-02,820000,Verkocht,Nieuwbouw,6,None,0,158,0,145 days,5190,158,0,5,410,4,1,2,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Plat dak bedekt met bitumineuze dakbedekking,"Herenhuis, tussenwoning"
2023-03-10,2023-04-28,825000,Verkocht,Nieuwbouw,6,None,0,158,0,49 days,5222,158,0,5,410,4,1,2,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Plat dak bedekt met bitumineuze dakbedekking,"Herenhuis, tussenwoning"
2022-11-18,2023-07-20,825000,Verkocht,Nieuwbouw,6,None,20,157,0,244 days,5255,157,0,5,408,4,1,2,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Plat dak bedekt met bitumineuze dakbedekking,"Herenhuis, tussenwoning"
2022-11-18,2023-04-12,815000,Verkocht,Nieuwbouw,6,None,20,157,0,145 days,5191,157,0,5,408,4,1,2,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Plat dak bedekt met bitumineuze dakbedekking,"Herenhuis, tussenwoning"
2022-11-18,2023-06-22,820000,Verkocht,Nieuwbouw,6,None,20,157,0,216 days,5223,157,0,5,408,4,1,2,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Plat dak bedekt met bitumineuze dakbedekking,"Herenhuis, tussenwoning"
2022-11-18,2023-04-28,960000,Verkocht,Nieuwbouw,7,None,6,178,0,161 days,5393,178,0,0,462,5,1,2,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Plat dak bedekt met bitumineuze dakbedekking,"Herenhuis, tussenwoning"
2022-06-21,2023-01-11,307500,Verkocht,Nieuwbouw,3,A++,0,75,0,204 days,4100,75,0,5,239,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Plat dak bedekt met bitumineuze dakbedekking,"Landhuis, geschakelde 2-onder-1-kapwoning"
2023-05-27,2023-06-10,645000,Verkocht,Nieuwbouw,5,A+++,16,423,208,14 days,3817,169,0,0,701,3,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Samengesteld dak bedekt met pannen,"Eengezinswoning, 2-onder-1-kapwoning"
